"epoch","lstm_eeg_51 - _step","lstm_eeg_51 - _step__MIN","lstm_eeg_51 - _step__MAX","lstm_eeg_51 - train/loss","lstm_eeg_51 - train/loss__MIN","lstm_eeg_51 - train/loss__MAX","lstm_eeg_50 - _step","lstm_eeg_50 - _step__MIN","lstm_eeg_50 - _step__MAX","lstm_eeg_50 - train/loss","lstm_eeg_50 - train/loss__MIN","lstm_eeg_50 - train/loss__MAX","lstm_eeg_49 - _step","lstm_eeg_49 - _step__MIN","lstm_eeg_49 - _step__MAX","lstm_eeg_49 - train/loss","lstm_eeg_49 - train/loss__MIN","lstm_eeg_49 - train/loss__MAX","lstm_eeg_48 - _step","lstm_eeg_48 - _step__MIN","lstm_eeg_48 - _step__MAX","lstm_eeg_48 - train/loss","lstm_eeg_48 - train/loss__MIN","lstm_eeg_48 - train/loss__MAX","lstm_eeg_47 - _step","lstm_eeg_47 - _step__MIN","lstm_eeg_47 - _step__MAX","lstm_eeg_47 - train/loss","lstm_eeg_47 - train/loss__MIN","lstm_eeg_47 - train/loss__MAX","lstm_eeg_46 - _step","lstm_eeg_46 - _step__MIN","lstm_eeg_46 - _step__MAX","lstm_eeg_46 - train/loss","lstm_eeg_46 - train/loss__MIN","lstm_eeg_46 - train/loss__MAX","lstm_eeg_45 - _step","lstm_eeg_45 - _step__MIN","lstm_eeg_45 - _step__MAX","lstm_eeg_45 - train/loss","lstm_eeg_45 - train/loss__MIN","lstm_eeg_45 - train/loss__MAX","lstm_eeg_44 - _step","lstm_eeg_44 - _step__MIN","lstm_eeg_44 - _step__MAX","lstm_eeg_44 - train/loss","lstm_eeg_44 - train/loss__MIN","lstm_eeg_44 - train/loss__MAX","lstm_eeg_43 - _step","lstm_eeg_43 - _step__MIN","lstm_eeg_43 - _step__MAX","lstm_eeg_43 - train/loss","lstm_eeg_43 - train/loss__MIN","lstm_eeg_43 - train/loss__MAX","lstm_eeg_42 - _step","lstm_eeg_42 - _step__MIN","lstm_eeg_42 - _step__MAX","lstm_eeg_42 - train/loss","lstm_eeg_42 - train/loss__MIN","lstm_eeg_42 - train/loss__MAX"
"35","75","75","75","0.6459131240844727","0.6459131240844727","0.6459131240844727","75","75","75","0.5752582550048828","0.5752582550048828","0.5752582550048828","75","75","75","0.7020459175109863","0.7020459175109863","0.7020459175109863","75","75","75","0.5669428110122681","0.5669428110122681","0.5669428110122681","75","75","75","0.5929301381111145","0.5929301381111145","0.5929301381111145","75","75","75","0.6227436065673828","0.6227436065673828","0.6227436065673828","75","75","75","0.5971595048904419","0.5971595048904419","0.5971595048904419","75","75","75","0.6019152998924255","0.6019152998924255","0.6019152998924255","75","75","75","0.6360149383544922","0.6360149383544922","0.6360149383544922","75","75","75","0.5756139755249023","0.5756139755249023","0.5756139755249023"
"36","77","77","77","0.6353228688240051","0.6353228688240051","0.6353228688240051","77","77","77","0.5124766826629639","0.5124766826629639","0.5124766826629639","77","77","77","0.5763376951217651","0.5763376951217651","0.5763376951217651","77","77","77","0.5369624495506287","0.5369624495506287","0.5369624495506287","77","77","77","0.6421323418617249","0.6421323418617249","0.6421323418617249","77","77","77","0.6085675358772278","0.6085675358772278","0.6085675358772278","77","77","77","0.6669346690177917","0.6669346690177917","0.6669346690177917","77","77","77","0.5986690521240234","0.5986690521240234","0.5986690521240234","77","77","77","0.5711532831192017","0.5711532831192017","0.5711532831192017","77","77","77","0.5551981329917908","0.5551981329917908","0.5551981329917908"
"37","79.5","79","80","0.586856484413147","0.5730524063110352","0.6006605625152588","79.5","79","80","0.6088106036186218","0.6066397428512573","0.6109814643859863","79.5","79","80","0.5901404619216919","0.5488717555999756","0.6314091682434082","79.5","79","80","0.6196702718734741","0.6049671173095703","0.6343734264373779","79.5","79","80","0.6002574563026428","0.579927921295166","0.6205869913101196","79.5","79","80","0.5901464819908142","0.5856945514678955","0.5945984125137329","79.5","79","80","0.6381986141204834","0.6095130443572998","0.666884183883667","79.5","79","80","0.6177871823310852","0.5757244825363159","0.6598498821258545","79.5","79","80","0.6105649173259735","0.6103804707527161","0.610749363899231","79.5","79","80","0.5781139135360718","0.5547138452529907","0.6015139818191528"
"38","82","82","82","0.6098902225494385","0.6098902225494385","0.6098902225494385","82","82","82","0.6302913427352905","0.6302913427352905","0.6302913427352905","82","82","82","0.5425523519515991","0.5425523519515991","0.5425523519515991","82","82","82","0.5388706922531128","0.5388706922531128","0.5388706922531128","82","82","82","0.6613219976425171","0.6613219976425171","0.6613219976425171","82","82","82","0.5486198663711548","0.5486198663711548","0.5486198663711548","82","82","82","0.6309083700180054","0.6309083700180054","0.6309083700180054","82","82","82","0.5950734615325928","0.5950734615325928","0.5950734615325928","82","82","82","0.6207219958305359","0.6207219958305359","0.6207219958305359","82","82","82","0.5686249732971191","0.5686249732971191","0.5686249732971191"
"39","84","84","84","0.5061960220336914","0.5061960220336914","0.5061960220336914","84","84","84","0.607246994972229","0.607246994972229","0.607246994972229","84","84","84","0.6995052099227905","0.6995052099227905","0.6995052099227905","84","84","84","0.6482824087142944","0.6482824087142944","0.6482824087142944","84","84","84","0.6142237186431885","0.6142237186431885","0.6142237186431885","84","84","84","0.5903027057647705","0.5903027057647705","0.5903027057647705","84","84","84","0.6036146879196167","0.6036146879196167","0.6036146879196167","84","84","84","0.6656386852264404","0.6656386852264404","0.6656386852264404","84","84","84","0.6020263433456421","0.6020263433456421","0.6020263433456421","84","84","84","0.5775917768478394","0.5775917768478394","0.5775917768478394"
"40","86","86","86","0.5741429328918457","0.5741429328918457","0.5741429328918457","86","86","86","0.5594722032546997","0.5594722032546997","0.5594722032546997","86","86","86","0.6046483516693115","0.6046483516693115","0.6046483516693115","86","86","86","0.6069326400756836","0.6069326400756836","0.6069326400756836","86","86","86","0.645950198173523","0.645950198173523","0.645950198173523","86","86","86","0.591341495513916","0.591341495513916","0.591341495513916","86","86","86","0.524847149848938","0.524847149848938","0.524847149848938","86","86","86","0.6266134977340698","0.6266134977340698","0.6266134977340698","86","86","86","0.6216652393341064","0.6216652393341064","0.6216652393341064","86","86","86","0.5913214683532715","0.5913214683532715","0.5913214683532715"
"41","88","88","88","0.6493743658065796","0.6493743658065796","0.6493743658065796","88","88","88","0.6272084712982178","0.6272084712982178","0.6272084712982178","88","88","88","0.6091742515563965","0.6091742515563965","0.6091742515563965","88","88","88","0.6379285454750061","0.6379285454750061","0.6379285454750061","88","88","88","0.6064441204071045","0.6064441204071045","0.6064441204071045","88","88","88","0.6230285167694092","0.6230285167694092","0.6230285167694092","88","88","88","0.5566216111183167","0.5566216111183167","0.5566216111183167","88","88","88","0.5608235597610474","0.5608235597610474","0.5608235597610474","88","88","88","0.529553234577179","0.529553234577179","0.529553234577179","88","88","88","0.6114146709442139","0.6114146709442139","0.6114146709442139"
"42","90","90","90","0.5473913550376892","0.5473913550376892","0.5473913550376892","90","90","90","0.6645580530166626","0.6645580530166626","0.6645580530166626","90","90","90","0.5751670598983765","0.5751670598983765","0.5751670598983765","90","90","90","0.5925238132476807","0.5925238132476807","0.5925238132476807","90","90","90","0.5334277153015137","0.5334277153015137","0.5334277153015137","90","90","90","0.5845334529876709","0.5845334529876709","0.5845334529876709","90","90","90","0.5536104440689087","0.5536104440689087","0.5536104440689087","90","90","90","0.5894322395324707","0.5894322395324707","0.5894322395324707","90","90","90","0.62004554271698","0.62004554271698","0.62004554271698","90","90","90","0.5815596580505371","0.5815596580505371","0.5815596580505371"
"43","92.5","92","93","0.6296413838863373","0.6178116202354431","0.6414711475372314","92.5","92","93","0.5821013450622559","0.5656536221504211","0.5985490679740906","92.5","92","93","0.6004096865653992","0.5655691623687744","0.6352502107620239","92.5","92","93","0.6469105184078217","0.5832287073135376","0.7105923295021057","92.5","92","93","0.56765216588974","0.5427440404891968","0.5925602912902832","92.5","92","93","0.6410751938819885","0.6328588128089905","0.6492915749549866","92.5","92","93","0.5624344944953918","0.5613709688186646","0.5634980201721191","92.5","92","93","0.5710036754608154","0.5434069633483887","0.5986003875732422","92.5","92","93","0.6381624341011047","0.6141663789749146","0.6621584892272949","92.5","92","93","0.5854218304157257","0.5635728240013123","0.6072708368301392"
"44","95","95","95","0.4997144341468811","0.4997144341468811","0.4997144341468811","95","95","95","0.5851027965545654","0.5851027965545654","0.5851027965545654","95","95","95","0.615175187587738","0.615175187587738","0.615175187587738","95","95","95","0.6883547306060791","0.6883547306060791","0.6883547306060791","95","95","95","0.6322421431541443","0.6322421431541443","0.6322421431541443","95","95","95","0.5994936227798462","0.5994936227798462","0.5994936227798462","95","95","95","0.5474541187286377","0.5474541187286377","0.5474541187286377","95","95","95","0.5243651270866394","0.5243651270866394","0.5243651270866394","95","95","95","0.5485732555389404","0.5485732555389404","0.5485732555389404","95","95","95","0.5435940027236938","0.5435940027236938","0.5435940027236938"
"45","97","97","97","0.5797977447509766","0.5797977447509766","0.5797977447509766","97","97","97","0.6005774736404419","0.6005774736404419","0.6005774736404419","97","97","97","0.5873832106590271","0.5873832106590271","0.5873832106590271","97","97","97","0.5399495959281921","0.5399495959281921","0.5399495959281921","97","97","97","0.5931298732757568","0.5931298732757568","0.5931298732757568","97","97","97","0.6037272810935974","0.6037272810935974","0.6037272810935974","97","97","97","0.5509895086288452","0.5509895086288452","0.5509895086288452","97","97","97","0.605026125907898","0.605026125907898","0.605026125907898","97","97","97","0.5952985286712646","0.5952985286712646","0.5952985286712646","97","97","97","0.5868710279464722","0.5868710279464722","0.5868710279464722"
"46","99","99","99","0.6191346645355225","0.6191346645355225","0.6191346645355225","99","99","99","0.5148131251335144","0.5148131251335144","0.5148131251335144","99","99","99","0.6266218423843384","0.6266218423843384","0.6266218423843384","99","99","99","0.6573576927185059","0.6573576927185059","0.6573576927185059","99","99","99","0.5162732601165771","0.5162732601165771","0.5162732601165771","99","99","99","0.6082606315612793","0.6082606315612793","0.6082606315612793","99","99","99","0.6305190324783325","0.6305190324783325","0.6305190324783325","99","99","99","0.6414363980293274","0.6414363980293274","0.6414363980293274","99","99","99","0.5514732599258423","0.5514732599258423","0.5514732599258423","99","99","99","0.6350781321525574","0.6350781321525574","0.6350781321525574"
"47","101","101","101","0.4822075366973877","0.4822075366973877","0.4822075366973877","101","101","101","0.6641664505004883","0.6641664505004883","0.6641664505004883","101","101","101","0.6131032109260559","0.6131032109260559","0.6131032109260559","101","101","101","0.5572605729103088","0.5572605729103088","0.5572605729103088","101","101","101","0.5569398999214172","0.5569398999214172","0.5569398999214172","101","101","101","0.6456382274627686","0.6456382274627686","0.6456382274627686","101","101","101","0.6854078769683838","0.6854078769683838","0.6854078769683838","101","101","101","0.42585188150405884","0.42585188150405884","0.42585188150405884","101","101","101","0.5607999563217163","0.5607999563217163","0.5607999563217163","101","101","101","0.526670515537262","0.526670515537262","0.526670515537262"
"48","103","103","103","0.637337327003479","0.637337327003479","0.637337327003479","103","103","103","0.5481674671173096","0.5481674671173096","0.5481674671173096","103","103","103","0.5615086555480957","0.5615086555480957","0.5615086555480957","103","103","103","0.5098775625228882","0.5098775625228882","0.5098775625228882","103","103","103","0.5486661195755005","0.5486661195755005","0.5486661195755005","103","103","103","0.544002890586853","0.544002890586853","0.544002890586853","103","103","103","0.6514206528663635","0.6514206528663635","0.6514206528663635","103","103","103","0.6011154651641846","0.6011154651641846","0.6011154651641846","103","103","103","0.5826020240783691","0.5826020240783691","0.5826020240783691","103","103","103","0.5710269212722778","0.5710269212722778","0.5710269212722778"
"49","105.5","105","106","0.6111239790916443","0.5917965769767761","0.6304513812065125","105.5","105","106","0.5848408341407776","0.5662304759025574","0.6034511923789978","105.5","105","106","0.5591170787811279","0.5149725675582886","0.6032615900039673","105.5","105","106","0.5888495147228241","0.5500401258468628","0.6276589035987854","105.5","105","106","0.5863471925258636","0.5697239637374878","0.6029704213142395","105.5","105","106","0.614670068025589","0.5681425929069519","0.6611975431442261","105.5","105","106","0.6509944796562195","0.628036379814148","0.673952579498291","105.5","105","106","0.48347771167755127","0.45761120319366455","0.509344220161438","105.5","105","106","0.5913941562175751","0.5763218998908997","0.6064664125442505","105.5","105","106","0.5735932290554047","0.5523424744606018","0.5948439836502075"
"50","108","108","108","0.6324621438980103","0.6324621438980103","0.6324621438980103","108","108","108","0.5505813360214233","0.5505813360214233","0.5505813360214233","108","108","108","0.5574638843536377","0.5574638843536377","0.5574638843536377","108","108","108","0.5927448272705078","0.5927448272705078","0.5927448272705078","108","108","108","0.5556409358978271","0.5556409358978271","0.5556409358978271","108","108","108","0.574255108833313","0.574255108833313","0.574255108833313","108","108","108","0.6403593420982361","0.6403593420982361","0.6403593420982361","108","108","108","0.4613490104675293","0.4613490104675293","0.4613490104675293","108","108","108","0.7024290561676025","0.7024290561676025","0.7024290561676025","108","108","108","0.5374311208724976","0.5374311208724976","0.5374311208724976"
"51","110","110","110","0.5932245850563049","0.5932245850563049","0.5932245850563049","110","110","110","0.5874111652374268","0.5874111652374268","0.5874111652374268","110","110","110","0.6313531994819641","0.6313531994819641","0.6313531994819641","110","110","110","0.578413724899292","0.578413724899292","0.578413724899292","110","110","110","0.5793684124946594","0.5793684124946594","0.5793684124946594","110","110","110","0.5815385580062866","0.5815385580062866","0.5815385580062866","110","110","110","0.6313086748123169","0.6313086748123169","0.6313086748123169","110","110","110","0.5621652603149414","0.5621652603149414","0.5621652603149414","110","110","110","0.5366129875183105","0.5366129875183105","0.5366129875183105","110","110","110","0.5293547511100769","0.5293547511100769","0.5293547511100769"
"52","112","112","112","0.4693657457828522","0.4693657457828522","0.4693657457828522","112","112","112","0.5222765207290649","0.5222765207290649","0.5222765207290649","112","112","112","0.5728873610496521","0.5728873610496521","0.5728873610496521","112","112","112","0.6057953834533691","0.6057953834533691","0.6057953834533691","112","112","112","0.5628231763839722","0.5628231763839722","0.5628231763839722","112","112","112","0.6215826272964478","0.6215826272964478","0.6215826272964478","112","112","112","0.5476788878440857","0.5476788878440857","0.5476788878440857","112","112","112","0.5067814588546753","0.5067814588546753","0.5067814588546753","112","112","112","0.5761342644691467","0.5761342644691467","0.5761342644691467","112","112","112","0.562171459197998","0.562171459197998","0.562171459197998"
"53","114","114","114","0.6335679292678833","0.6335679292678833","0.6335679292678833","114","114","114","0.6244140863418579","0.6244140863418579","0.6244140863418579","114","114","114","0.5785624980926514","0.5785624980926514","0.5785624980926514","114","114","114","0.5801401138305664","0.5801401138305664","0.5801401138305664","114","114","114","0.5733059644699097","0.5733059644699097","0.5733059644699097","114","114","114","0.543403148651123","0.543403148651123","0.543403148651123","114","114","114","0.5853714942932129","0.5853714942932129","0.5853714942932129","114","114","114","0.5379188656806946","0.5379188656806946","0.5379188656806946","114","114","114","0.5512536764144897","0.5512536764144897","0.5512536764144897","114","114","114","0.5457665920257568","0.5457665920257568","0.5457665920257568"
"54","116","116","116","0.5345024466514587","0.5345024466514587","0.5345024466514587","116","116","116","0.5969258546829224","0.5969258546829224","0.5969258546829224","116","116","116","0.47091853618621826","0.47091853618621826","0.47091853618621826","116","116","116","0.6169854998588562","0.6169854998588562","0.6169854998588562","116","116","116","0.5590596795082092","0.5590596795082092","0.5590596795082092","116","116","116","0.5149907469749451","0.5149907469749451","0.5149907469749451","116","116","116","0.6044373512268066","0.6044373512268066","0.6044373512268066","116","116","116","0.5751569867134094","0.5751569867134094","0.5751569867134094","116","116","116","0.590160608291626","0.590160608291626","0.590160608291626","116","116","116","0.6353940963745117","0.6353940963745117","0.6353940963745117"
"55","118","118","118","0.5607627630233765","0.5607627630233765","0.5607627630233765","118","118","118","0.5540962219238281","0.5540962219238281","0.5540962219238281","118","118","118","0.5824582576751709","0.5824582576751709","0.5824582576751709","118","118","118","0.6010744571685791","0.6010744571685791","0.6010744571685791","118","118","118","0.5315083265304565","0.5315083265304565","0.5315083265304565","118","118","118","0.5521615743637085","0.5521615743637085","0.5521615743637085","118","118","118","0.622920036315918","0.622920036315918","0.622920036315918","118","118","118","0.528417706489563","0.528417706489563","0.528417706489563","118","118","118","0.5963183641433716","0.5963183641433716","0.5963183641433716","118","118","118","0.5895630121231079","0.5895630121231079","0.5895630121231079"
