"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"waveIn","fist","3","aw3xo2hj","167","cnn_lstm_300_50_thesis_42"
"waveIn","noGesture","3","aw3xo2hj","19","cnn_lstm_300_50_thesis_42"
"waveIn","open","3","aw3xo2hj","64","cnn_lstm_300_50_thesis_42"
"waveIn","pinch","3","aw3xo2hj","100","cnn_lstm_300_50_thesis_42"
"waveIn","waveIn","3","aw3xo2hj","7266","cnn_lstm_300_50_thesis_42"
"waveIn","waveOut","3","aw3xo2hj","34","cnn_lstm_300_50_thesis_42"
"waveOut","fist","3","aw3xo2hj","10","cnn_lstm_300_50_thesis_42"
"waveOut","noGesture","3","aw3xo2hj","6","cnn_lstm_300_50_thesis_42"
"waveOut","open","3","aw3xo2hj","486","cnn_lstm_300_50_thesis_42"
"waveOut","pinch","3","aw3xo2hj","67","cnn_lstm_300_50_thesis_42"
"waveOut","waveIn","3","aw3xo2hj","47","cnn_lstm_300_50_thesis_42"
"waveOut","waveOut","3","aw3xo2hj","7034","cnn_lstm_300_50_thesis_42"
